video_clip_name,timestamp,class,group_name
XWINmSdr0fU,20,fireworks banging,train
bWiPKTGGDUU,0,playing theremin,train
_Th_MX_Cz9U,30,"engine accelerating, revving, vroom",train
7wQzfyAWIFc,60,playing banjo,train
UHaR998-glU,130,driving motorcycle,train
7FSkFZcTWXI,10,chainsawing trees,train
lfiL1sLBP7c,111,"engine accelerating, revving, vroom",train
dI_noFyXQZE,93,playing cello,train
n8e0BM_WJ4Y,300,playing drum kit,train
_XvcT4lAHPk,93,tap dancing,train
vHS6DxPbBwI,210,playing electric guitar,train
a37e5_NM89I,20,"race car, auto racing",train
_XLU8J3SR4g,5,playing harpsichord,train
KeTYxQkYfQw,82,playing saxophone,train
oHJ9rIUM-FA,30,fireworks banging,train
5ER13IBXFUE,30,ocean burbling,train
JDwrWq99f4E,30,playing acoustic guitar,train
FfhtdxBVE9M,10,ocean burbling,train
jmElzlT_YF4,0,people crowd,train
Rw6OH8q2XQI,90,playing flute,train
5EzbMtyovI8,2,playing harp,train
rD4zuZT5cXk,127,playing cello,train
Oj0_9JV6lIo,70,playing banjo,train
du2lhJ_Yjt8,30,"rowboat, canoe, kayak rowing",train
0e2tlzAIfGg,30,female singing,train
yDYGMKtyfOo,25,"engine accelerating, revving, vroom",train
izx_U5wSJME,50,playing didgeridoo,train
CU6KzqG_GjA,10,"engine accelerating, revving, vroom",train
GTJV-KJgNL8,50,ocean burbling,train
Zn78s0ELBe0,30,people crowd,train
YDMza3SMVfA,320,fireworks banging,train
m3VpKicsXjE,30,"bird chirping, tweeting",train
5l3DYWs2KZQ,29,playing glockenspiel,train
QDBwduapv4Q,260,playing trombone,train
QInvWq07M8E,30,playing clarinet,train
08wwSkZ-Jsk,80,playing acoustic guitar,train
I94mE4_hwT8,380,"race car, auto racing",train
Aus1PA5-SyI,154,tap dancing,train
DdedqiE-hPU,154,"female speech, woman speaking",train
QcM7EPOsLa0,140,people crowd,train
rJUa6HNIFvc,10,playing electric guitar,train
S1pXplazu5A,70,chainsawing trees,train
0hbLwAJ5ChE,50,playing banjo,train
YSYue9pCfDI,103,playing didgeridoo,train
goMHqikEJTI,2,playing harp,train
X2YVdtnVjlg,30,ambulance siren,train
_exHiLyiLgw,100,playing clarinet,train
7EQXZmDIsMU,30,female singing,train
10v59CD0ylk,30,"female speech, woman speaking",train
A8wD7qAZI8g,140,playing piano,train
459rS8qT-9Y,30,male singing,train
oc0UpAVwDtU,20,ocean burbling,train
Om8WbtBOMYM,210,orchestra,train
6VEz6q2lAcQ,100,playing acoustic guitar,train
0Xocwt29CCo,9,playing glockenspiel,train
AbCbHxuTYd8,547,playing bassoon,train
nhnwApL0Zow,20,driving motorcycle,train
eUupulSHBPg,131,playing tabla,train
GzhUgVR3b3o,260,playing cello,train
1WKBiiLLMnw,30,playing bass guitar,train
d4-Z0uIU3gk,26,playing glockenspiel,train
loJZQPpAkWU,139,playing cymbal,train
oUBQPIk9Wh8,20,playing cello,train
0uCTBlsIS0M,30,male singing,train
5-teLbuojYY,30,"playing violin, fiddle",train
S8C823Q_JSQ,0,"rowboat, canoe, kayak rowing",train
73mQmyZZsSw,10,chainsawing trees,train
oWRayIK4XhI,20,"playing marimba, xylophone",train
Y_KD0BA2x58,30,"rowboat, canoe, kayak rowing",train
8kqfmwrRVSI,0,"race car, auto racing",train
iTCLJH_NM14,196,playing harpsichord,train
_24ZCVoC2cY,120,playing trombone,train
HiHDkNI2NLc,10,frog croaking,train
OZHMD1HhJGA,40,playing cello,train
4z1iIHvWv38,30,playing acoustic guitar,train
PegFmnx8JnQ,60,"rowboat, canoe, kayak rowing",train
-CZHTNnapBE,30,"male speech, man speaking",train
clGOyIGphZ0,40,"rowboat, canoe, kayak rowing",train
IbsALIlSPZU,30,"pigeon, dove cooing",train
-QSiGOQQDr4,30,female singing,train
HzaHK3s-m-U,30,playing flute,train
RqdYTzH4P6M,30,"rowboat, canoe, kayak rowing",train
xo8-efP7tCE,18,basketball bounce,train
Zq4rQx-p0jw,120,playing drum kit,train
WRunh8p9cfI,50,ambulance siren,train
juhYE7aiXHg,30,"rowboat, canoe, kayak rowing",train
gWnijyG0b9Y,100,playing acoustic guitar,train
O-lN8yPRv9w,70,playing drum kit,train
NZn_czBw7tU,27,driving motorcycle,train
y7qyooTSyJ8,136,playing theremin,train
FWigb3IoOWc,162,tap dancing,train
n7tsL4CojQ0,168,playing tabla,train
nW563H-kaT8,80,"railroad car, train wagon",train
AO-WHlC_Vnw,156,"engine accelerating, revving, vroom",train
4v4BR80DLhQ,146,frog croaking,train
1OTyRCUni98,120,playing banjo,train
_z6anDXGg1o,70,"subway, metro, underground",train
yV1P9fZ9_os,35,frog croaking,train
-wA1T-d7yMQ,30,"female speech, woman speaking",train
G-KeLQQ-84k,30,"playing violin, fiddle",train
EHn6pX94lms,440,playing saxophone,train
f3Hfqi3HMT4,20,playing tabla,train
I5i3stY5Jhk,237,playing glockenspiel,train
4M2893g-zWI,30,female singing,train
3Fluns8nl3Y,60,"bird chirping, tweeting",train
a93CQU1Q2cc,3,playing harpsichord,train
2kH3MLQhFTo,14,ambulance siren,train
mwI2-699oC8,20,basketball bounce,train
7lyBI91ZBuk,30,"motorboat, speedboat acceleration",train
cEWlNmKpYdo,44,playing saxophone,train
7H0Bh9bz8ac,30,male singing,train
-sCaWXrPZdg,113,singing bowl,train
9eOwxZTQfTo,20,fireworks banging,train
ooij2P9H4pA,42,playing harp,train
rm7yHnusPRI,10,"engine accelerating, revving, vroom",train
wSx9wfRx5Tg,0,"engine accelerating, revving, vroom",train
66qlsfRxqEY,30,playing acoustic guitar,train
5s2zKDJw6l8,332,playing theremin,train
nTGYnP7O2W0,30,playing cello,train
d_OIBYBwexQ,160,playing accordion,train
4fpkD4A_t1s,35,playing cymbal,train
OFnRcTBWF0Q,23,"rowboat, canoe, kayak rowing",train
jykNnXUYIcE,60,people crowd,train
6xfS45BvqFU,30,male singing,train
GJchm5m3CaM,30,"playing violin, fiddle",train
3oOSGA7HG6s,40,playing piano,train
6FC7Rbn_BZY,30,"playing violin, fiddle",train
hiard4Cg4DY,50,"railroad car, train wagon",train
fDojYgwghNg,182,playing tabla,train
qss-kvZ9XCM,200,police car (siren),train
Fd3FvO-rG8w,110,police car (siren),train
IFcg8mEco2o,30,playing acoustic guitar,train
bW7U9FHlR24,10,"bird chirping, tweeting",train
E0pyjWC6vBI,42,playing cymbal,train
3exeRhxU-8c,90,playing harp,train
WP9vTXGmgR8,30,male singing,train
2ud8L1rbjcs,56,singing bowl,train
6ichlWn9yXY,30,male singing,train
lTwW8KEDrss,40,playing piano,train
daId70MrnsI,51,playing squash,train
6GhCeRViQ58,30,female singing,train
-mpPIrccTjA,0,people crowd,train
-LnO0gwFvTU,30,playing accordion,train
7yRa5gY0NeY,60,playing clarinet,train
zfR8JMq0wCc,30,"rowboat, canoe, kayak rowing",train
AeJ4LiLaQMM,260,playing clarinet,train
d0nDsof-fLQ,60,"race car, auto racing",train
djwgIScjHtA,80,playing clarinet,train
jzBR9ihZBbI,140,playing squash,train
8-P7ENDhg8U,19,playing glockenspiel,train
4o1YlJioDHE,22,"pigeon, dove cooing",train
DKqCbN7452E,30,"rowboat, canoe, kayak rowing",train
b-sK5lV7QYU,215,tap dancing,train
5WplllrnLcY,30,"female speech, woman speaking",train
WJ9CYiVOjpM,342,playing bassoon,train
xIIidJJxxxo,0,singing bowl,train
RkB2qPP1mzU,30,"pigeon, dove cooing",train
xplBvdfQ12g,40,playing saxophone,train
AVIBIHvksEc,30,"female speech, woman speaking",train
gMOrQ5ScW3Y,30,playing piano,train
Q1L7bmVBEsA,62,playing clarinet,train
qqS7fzmc-_0,0,"rowboat, canoe, kayak rowing",train
rF2fo6qd3bM,21,"rowboat, canoe, kayak rowing",train
1bfqhsc1CaU,90,playing didgeridoo,train
Z3Q83Bjpfic,220,playing bass guitar,train
8nLcsCC3DBs,30,"male speech, man speaking",train
s4Qf1rH0dpA,0,basketball bounce,train
yKu1_wE65_E,90,playing piano,train
bHYiOZU-Nk4,23,playing cymbal,train
Q76Nbrk1InA,59,playing theremin,train
upFIsN4lfqs,94,male singing,train
I1pRhNToxfg,30,playing banjo,train
ANgU71RB9Vc,30,orchestra,train
A9mt1dKfbEA,130,"subway, metro, underground",train
1MHUqNYTC90,5,"subway, metro, underground",train
jBvGVKV8R_w,10,"motorboat, speedboat acceleration",train
P0wMuHRbgss,20,people crowd,train
By8sm-2ltWo,30,"female speech, woman speaking",train
jsXNLUdopko,380,playing clarinet,train
0Hk1KkOVJZE,30,orchestra,train
0wX2bwUELps,18,playing clarinet,train
wanXe2Y_DdI,86,playing squash,train
4wNLla4NWlM,30,orchestra,train
ZXE-4xWVMYE,60,"playing marimba, xylophone",train
cL1K_I5-iRg,310,"railroad car, train wagon",train
Zrz8Z1KKPpI,10,fireworks banging,train
JoDHjeWzZjY,150,playing flute,train
wHLZgXDuEoA,162,tap dancing,train
sN8fi0FN8WI,20,fireworks banging,train
y2BpvXdTVjk,17,playing bassoon,train
zmtrhCBJBxA,0,playing harp,train
xrLrPjOBlwg,5,police car (siren),train
CDxj7gt0ils,30,"playing marimba, xylophone",train
5jQIuYPAODg,30,male singing,train
L3F59dX9oo8,100,playing cello,train
SFFdX16dbUM,30,playing drum kit,train
CbW1nNBqVnI,196,playing harpsichord,train
ZynPsP77SiQ,2,"vehicle horn, car horn, honking",train
E2vGl6AyHeM,20,playing cymbal,train
pulGpIvMPpA,155,playing didgeridoo,train
jE1jwoCxTew,120,"playing marimba, xylophone",train
_dqBNyuClaI,50,"playing marimba, xylophone",train
6Cpd778iAgo,110,people crowd,train
kHO0fSJlKLA,92,playing didgeridoo,train
-1q0XHPxqe8,80,"race car, auto racing",train
A9Zocd1MghE,30,"engine accelerating, revving, vroom",train
8Q3e7Hvo0zo,490,people crowd,train
6EqXAK3Upa8,30,male singing,train
zHT3XNROfD8,76,"vehicle horn, car horn, honking",train
k2GK7sVH9rI,30,playing harp,train
vEt0w3I3X7E,10,ocean burbling,train
G0naz0SdxiQ,140,playing electric guitar,train
GMhanh84-u0,30,playing banjo,train
8YfsshdOSZc,30,"rowboat, canoe, kayak rowing",train
Odf3ZqkNx3A,30,chainsawing trees,train
Rb0IEIeJTKY,2,basketball bounce,train
zugVOC69N2A,345,"subway, metro, underground",train
WbnCVknJgl4,90,playing acoustic guitar,train
zm-0ATXOhvw,160,driving buses,train
CdBJlUx_UZo,70,"bird chirping, tweeting",train
K8kTdUPCIsk,200,playing clarinet,train
EMrgl0l3ko4,184,playing harpsichord,train
G3qYXGGBIt0,30,"motorboat, speedboat acceleration",train
tyPPbGR2LFE,80,helicopter,train
6waM5dO5gVI,100,playing cymbal,train
3GMfQl667Qk,100,ocean burbling,train
RY-lV45jaBA,10,fireworks banging,train
cLOIO94QUXE,426,singing bowl,train
-sLXskQMFWs,20,driving buses,train
3JCQiT6oyOA,30,playing acoustic guitar,train
5ehEME91l_c,30,male singing,train
AGqa67HhcX0,30,"male speech, man speaking",train
P8Y0gdaamRc,61,playing bassoon,train
ioU4Eh9EsrM,30,driving buses,train
T6G1LrGdl_Y,30,"engine accelerating, revving, vroom",train
tZPSg6ytmuI,60,people crowd,train
7-DrYJKUdHQ,30,female singing,train
J7j7Rq7jb0A,570,"rowboat, canoe, kayak rowing",train
BEHJHq6fGcU,30,playing clarinet,train
77QHduv0DPk,228,playing harpsichord,train
f3-rB-w9e1Y,20,playing drum kit,train
BvMSuvQhZw0,30,ambulance siren,train
4blQ5wRV7XA,30,driving motorcycle,train
8dTE0_zgUsE,13,"vehicle horn, car horn, honking",train
2HN4q0At_tk,29,"motorboat, speedboat acceleration",train
CpCidDMlXxc,30,"male speech, man speaking",train
y6tgRREGnUA,10,playing drum kit,train
FhHaYIDm7PE,10,"female speech, woman speaking",train
RojXVpXBfu0,30,"playing marimba, xylophone",train
5kfIDwM31l0,330,"race car, auto racing",train
-SjeR8ETXXc,21,male singing,train
Ig44XGQRxXI,30,playing bass guitar,train
_3KGXtyOjRA,30,male singing,train
E80dwoUTHks,30,"male speech, man speaking",train
EgdgQiZt2B0,20,"railroad car, train wagon",train
RBrUsRiY7A8,70,playing banjo,train
W35ri76YNV4,30,"bird chirping, tweeting",train
hxPinn2dva0,0,playing squash,train
g84_MwFxyYw,30,orchestra,train
pn_cE9ryxgM,30,playing saxophone,train
pHHb2LqNjaY,30,"engine accelerating, revving, vroom",train
NGZAym8ZL84,30,playing harp,train
IPijhPxR8Uw,30,ocean burbling,train
sVpoybLCkcw,40,playing cello,train
IMCPtjWhKdw,20,"engine accelerating, revving, vroom",train
nb-7pqtqqkY,106,playing theremin,train
l3Dsy3wABA0,80,basketball bounce,train
hT0__eDWWkc,30,orchestra,train
oSigefA0TwI,30,"engine accelerating, revving, vroom",train
NAqmKXuA9Eo,380,playing clarinet,train
KbbtsFrTNCI,108,playing tabla,train
euqm3ce5r-k,187,basketball bounce,train
GGnxSnqjM0w,140,playing saxophone,train
RyWYtOteGD0,30,"playing violin, fiddle",train
u4uVDo9B1JI,129,playing saxophone,train
_fH2iVg6qPs,30,"bird chirping, tweeting",train
DedWqATf7eY,0,"railroad car, train wagon",train
By9OT5Au2O4,550,"female speech, woman speaking",train
mw8hwxZJHsA,6,"bird chirping, tweeting",train
BVMxdSXghoI,76,playing flute,train
XCf60fKCTY0,380,playing cymbal,train
2IFWoddG6-Y,12,"vehicle horn, car horn, honking",train
86kGmAZLmIM,30,playing electric guitar,train
qsWonYnbYvQ,30,playing harp,train
rjqN_oB89pc,380,playing drum kit,train
AAcHfp8Ls9c,30,playing acoustic guitar,train
Tiat8BI5Cjs,58,playing saxophone,train
EWUP_Q-FIoU,0,ocean burbling,train
Owp_rOHx4HA,75,"playing marimba, xylophone",train
9JxgmKl8kSI,90,"subway, metro, underground",train
2Oe5kao1ycY,310,"subway, metro, underground",train
LwaUmf-RPWY,61,playing didgeridoo,train
sNicRCa4sTI,49,"race car, auto racing",train
AeWB7JHBq_Y,70,playing accordion,train
oaLpERPctp8,30,"railroad car, train wagon",train
iLF_Ir3L800,815,people crowd,train
9D9zE6mju48,169,"railroad car, train wagon",train
QQZOx2Ero0A,240,"railroad car, train wagon",train
F-aUYYnqXNs,9,police car (siren),train
PHwr9E9xT4o,1,playing bassoon,train
NMJS0gYRjzY,165,"bird chirping, tweeting",train
kyvOqu-2SpE,61,playing harp,train
LNHBMFCzznE,237,"female speech, woman speaking",train
6G5H81qDvW4,10,helicopter,train
WHzUPzWkST0,90,chainsawing trees,train
2VFuNvPq9vE,60,playing trombone,train
7ODRlK9XvR0,50,playing bass guitar,train
r-_ElWuoNTQ,140,basketball bounce,train
EYN9NJiJy4s,280,ocean burbling,train
2zfsW9WIWko,30,"rowboat, canoe, kayak rowing",train
-AioliAg12U,10,"railroad car, train wagon",train
DKAPXsq3w18,30,"male speech, man speaking",train
I1g3GlTvLPQ,10,driving motorcycle,train
zFgJVfBhkYo,30,playing acoustic guitar,train
N3haxdHxdOc,80,driving buses,train
i9hhaaXOUcY,30,"engine accelerating, revving, vroom",train
IIKc_1iCxMQ,14,playing bassoon,train
WDdbK-nye8Y,200,"railroad car, train wagon",train
3CK8Qo2d-WQ,30,female singing,train
7Q5G-izLUKw,48,"playing marimba, xylophone",train
hKR3zSW9qLk,31,frog croaking,train
XM8_GFygsMw,70,playing acoustic guitar,train
47Rb_T9P9sw,30,male singing,train
1JbXJl0Uu8I,124,playing harpsichord,train
TjwyAFYLHbs,18,playing saxophone,train
FL29Xezp3jk,10,playing accordion,train
iF2La0Gtxtg,250,orchestra,train
D0kNXqg7Kcw,20,chainsawing trees,train
5ealjQt903k,0,playing electric guitar,train
gadAMBP4qzc,0,ambulance siren,train
fwCZEe7d6yE,215,playing didgeridoo,train
yyEhHLlVuQ8,19,frog croaking,train
ClSZTXI8bfo,80,playing drum kit,train
ilxR4F9iHMU,13,playing harp,train
4rADsunfYdg,30,playing harpsichord,train
j8qMdWjzaig,30,playing trombone,train
KaNLFyIPMqA,220,people crowd,train
3RS38lhKIXA,10,playing piano,train
YYK8vzLeTWM,6,driving buses,train
cLdIcx2YQHk,150,playing accordion,train
C_TOZBmeifA,30,"playing marimba, xylophone",train
ZIwzR5XHZ3M,30,playing flute,train
c2e6MfotYYI,160,frog croaking,train
oDv9tckD3wM,170,playing harp,train
hl1ALkOUeq0,30,"rowboat, canoe, kayak rowing",train
eELPZbJF4p0,725,playing tabla,train
c_OxNO0HavY,60,driving motorcycle,train
27GIhPBBL7w,22,playing electric guitar,train
LlRZR8xPOEw,21,frog croaking,train
k23abKOqX7Y,430,"subway, metro, underground",train
JVuWtwcwkVo,895,playing tabla,train
95reTb4mo0Y,20,ocean burbling,train
7sYsxcdTcXY,56,playing glockenspiel,train
wF7KvWwzNE0,180,playing drum kit,train
e3im1HUbPjE,474,playing theremin,train
HaUDQcyN0io,30,playing harpsichord,train
yj3c5pY_VLg,7,police car (siren),train
YnYUYVtsWkQ,30,orchestra,train
vuYE5G1C9MQ,25,playing bassoon,train
Qg1g0twh04E,72,tap dancing,train
UhCn0PhAytU,130,driving motorcycle,train
AvIGPyr2N1Q,150,"bird chirping, tweeting",train
9FDzG0xNp5s,150,"subway, metro, underground",train
_feNEmomM7k,130,playing piano,train
3cZ0nF0csK4,40,playing drum kit,train
t8YbSfse4ZY,210,driving motorcycle,train
fRCDBamx9Uk,470,"pigeon, dove cooing",train
mQzV90NOKeI,240,"playing violin, fiddle",train
gR84OxxwwVU,430,driving buses,train
kwk5OmuxI0I,0,ambulance siren,train
5UBA5w2Nb20,29,police car (siren),train
3e0refaK8CE,30,female singing,train
AHIV0RMwnN8,150,tap dancing,train
4kVq6vB04B8,30,driving buses,train
HnURtEzECx8,57,basketball bounce,train
2yOYLogxcQ4,30,female singing,train
VmoG9nSADn8,30,helicopter,train
hQ-t3Yijn34,30,"rowboat, canoe, kayak rowing",train
qjt3-ToA1AM,2,playing tabla,train
8DexFdkAo0o,344,tap dancing,train
5_h9ybfscwk,30,female singing,train
NUcEakXlXgQ,0,playing acoustic guitar,train
0qhLBcvreA8,7,ambulance siren,train
0s0FLwW_Zsk,0,chainsawing trees,train
c-od_Fykj14,30,"pigeon, dove cooing",train
aUHfOzhQK7s,356,playing tabla,train
cVGetpMFo9o,9,singing bowl,train
OWQV_LaahuQ,30,"pigeon, dove cooing",train
XnSht1NDoqs,30,playing drum kit,train
fuWuWL6w_8s,25,police car (siren),train
c5D90N1qrD0,30,playing didgeridoo,train
J3SOth--sQ0,86,singing bowl,train
cqKOdGo31lA,40,playing flute,train
PCCnm5KYPR4,150,playing acoustic guitar,train
Aco6OjnsFR0,28,"female speech, woman speaking",train
AABgGgkXH94,30,"female speech, woman speaking",train
Jv0IoNHlGZM,5,"vehicle horn, car horn, honking",train
2IdlvIu8kW8,8,basketball bounce,train
dhtreET00fk,30,"pigeon, dove cooing",train
Cs5-5xlwj2A,30,playing drum kit,train
1Thqsodw3zI,440,playing accordion,train
_l4Al779h3Q,20,"race car, auto racing",train
rpC_G4T0bqk,30,chainsawing trees,train
-aMHwbGIJzg,10,chainsawing trees,train
2CoR0Dl_YOA,46,tap dancing,train
ET9kOjyP_tk,30,"male speech, man speaking",train
2odAQZHNDRU,50,"race car, auto racing",train
JBQCeE6M0Mo,100,orchestra,train
CV8_hjJGiU4,220,playing banjo,train
dbKwrGJrZuo,14,basketball bounce,train
BaUynrJl_8k,20,"female speech, woman speaking",train
7TVsFSu7Wgo,30,male singing,train
lWWH0Cu0bl4,390,playing banjo,train
R8tE5pYdwIs,250,playing piano,train
Srn4b1cLSZY,20,driving motorcycle,train
sK87knFWocw,70,playing squash,train
zAQbpZNlrcY,184,singing bowl,train
-zRpMcDdFpI,9,playing bass guitar,train
ZI60bV9pf0E,90,chainsawing trees,train
4k5Jfnss-JU,30,male singing,train
J7yWMwWBBHw,497,playing electric guitar,train
RqGuF1G32dI,20,playing clarinet,train
vazZ6e-BfZM,80,helicopter,train
-lq97ErUIZQ,100,chainsawing trees,train
_JCfgzW1-aQ,12,ambulance siren,train
Z6P_3HWbrcM,550,"playing marimba, xylophone",train
1bL3WjgZAOQ,107,playing harpsichord,train
RmtNq8vaTQc,200,helicopter,train
G8SbpJ6rKh8,240,"subway, metro, underground",train
i2pG-jSm98k,27,playing accordion,train
lQWW-_wIQT4,1,frog croaking,train
DGMRZAitMFw,520,orchestra,train
_NjjOdDRhfI,30,"playing marimba, xylophone",train
KROuFkirMq0,30,playing flute,train
AQ6cqpa6G8M,81,basketball bounce,train
xVQ6CeNzyFQ,30,playing accordion,train
L09xHDRGbnI,3,"vehicle horn, car horn, honking",train
tyFGKRRaVq8,280,playing tabla,train
d8KAtHxfYw4,140,helicopter,train
RUVZseiTzm4,10,"subway, metro, underground",train
UlICpVrNSrI,0,basketball bounce,train
cQiVY6w90_8,260,"rowboat, canoe, kayak rowing",train
icHwOLcHffU,152,playing glockenspiel,train
wCW0ugeV63Y,210,playing bass guitar,train
nBZaKSaTxzk,6,ambulance siren,train
F2oeMaVBAW4,30,"pigeon, dove cooing",train
whz6JDKAWJ0,280,playing piano,train
Qp9sSboviYo,22,driving buses,train
0RzliHHKoHQ,30,"male speech, man speaking",train
vNrtNGE2z7w,30,helicopter,train
Xgm17YbPztk,22,playing didgeridoo,train
5vgOdyJPtRU,129,singing bowl,train
gfPADj5NEyM,120,"playing marimba, xylophone",train
Oipg71dSem0,62,playing trombone,train
bl8FqJtS4-Q,30,"pigeon, dove cooing",train
5WD6iy-rWvU,30,"playing violin, fiddle",train
ttAhQTD6mYM,370,ambulance siren,train
_9cat4_jk8Y,51,playing tabla,train
BfKyTAJk9F0,19,ocean burbling,train
tJNUm1JUmBE,59,"subway, metro, underground",train
5kkbbIXcEJE,17,male singing,train
3k9qZFn3zno,23,playing electric guitar,train
CiLL94l2HUE,0,"bird chirping, tweeting",train
NFRUI9Ls2eM,10,"engine accelerating, revving, vroom",train
8niZDzJOcrQ,137,playing squash,train
EsyH50y0YhE,210,playing piano,train
ANWydTphwXc,30,orchestra,train
2a8dqgty1Sk,30,female singing,train
o0CMD5nm-48,380,"race car, auto racing",train
P4hc6TaI9Nk,87,tap dancing,train
3bCAJVlUJ0Q,20,playing harp,train
icxTfoZvVM0,22,playing glockenspiel,train
NGGtRqo03SY,115,playing clarinet,train
SiBUPFBi8Tc,54,playing flute,train
MHf_NSzqo9Y,50,"bird chirping, tweeting",train
T2lLAbf1eqs,30,"engine accelerating, revving, vroom",train
ht_juPo0ohs,23,playing theremin,train
LnexoR-8Dhs,30,"vehicle horn, car horn, honking",train
a3OS7D4j0aM,130,playing cymbal,train
zXog37miaRY,40,"bird chirping, tweeting",train
5R7SjNm0xNk,30,playing acoustic guitar,train
O53A7A8V-C0,0,fireworks banging,train
G3hj3PqGst4,510,playing clarinet,train
tADtHgBO9j0,80,driving motorcycle,train
qhRSPulW39Y,30,people crowd,train
htEQYwNh7fc,60,"female speech, woman speaking",train
i8X8nAVt7ZA,0,"motorboat, speedboat acceleration",train
9Eut3yM5mGA,27,"vehicle horn, car horn, honking",train
ZAfktl4Lf74,90,frog croaking,train
KPyYUly5xCc,350,"railroad car, train wagon",train
9NjlBySUVHo,0,chainsawing trees,train
CVtWW-uQUIg,103,tap dancing,train
bioCY2cN4e4,257,playing squash,train
oTwxSsIWY-g,30,playing bass guitar,train
MAujImtP1mg,200,"race car, auto racing",train
Qj6KhQfpjOo,140,playing clarinet,train
6xE7tHpu_nw,14,tap dancing,train
GP99j8llaz8,0,people crowd,train
OqHTJrSBzHM,0,"vehicle horn, car horn, honking",train
r1Sbb-6JzHM,40,playing trombone,train
js0hvqaL7jM,0,playing flute,train
CgvmRr5kAaI,30,playing electric guitar,train
BYQTZt3NhAE,30,orchestra,train
8nb6g-GBj7I,60,basketball bounce,train
zXf2qICdv_s,170,"engine accelerating, revving, vroom",train
Rb0IEIeJTKY,14,basketball bounce,train
8mCCUjl1JK0,30,playing electric guitar,train
a2zfrdu0xz0,20,helicopter,train
n-qINuSTvo8,0,ambulance siren,train
5fKs9LMWOjQ,1,"vehicle horn, car horn, honking",train
7sAyAzCJy8I,28,"rowboat, canoe, kayak rowing",train
PvcQ7wAqPoc,20,ocean burbling,train
HPI4kBvKdGk,28,singing bowl,train
SxcDWefwOpM,60,"playing marimba, xylophone",train
-Ejy1cfmrYE,30,"pigeon, dove cooing",train
ZRYpUGp7-C0,247,playing trombone,train
FkknNFvKu7M,50,playing clarinet,train
ysnrtAg3sXM,130,basketball bounce,train
DWj7WUnXPWU,30,"playing violin, fiddle",train
YOEsMfVODxE,130,playing banjo,train
M_2IG8mTFCw,30,"playing marimba, xylophone",train
85T0xxaYomg,363,playing bass guitar,train
uBrlUB-_yXU,30,"vehicle horn, car horn, honking",train
LIBNF0ye2G8,140,playing cello,train
0L8nLe21fJk,129,playing bassoon,train
uSHjmtDpLAA,50,playing accordion,train
i-0R31raNPw,27,playing harpsichord,train
RGnRD1Bcqg0,30,"playing violin, fiddle",train
zF93-JVKRa0,178,playing trombone,train
cUQuFmBqQlM,250,playing flute,train
0tddBX9hYLA,30,playing acoustic guitar,train
P-nqYgA6x0U,110,playing piano,train
JGiTNiiYNXs,241,playing tabla,train
yOhdod2Kg40,210,playing bassoon,train
4He_BcONjrU,30,male singing,train
zIYfjhaWeyw,327,playing glockenspiel,train
54r6F3vEKS0,30,playing electric guitar,train
zINdVDvOOm0,30,"pigeon, dove cooing",train
wuNLV54ovJg,30,orchestra,train
l5dtT5Qt3zY,30,playing harp,train
O4_2AE2N1CI,70,playing acoustic guitar,train
urorXPiM-As,150,orchestra,train
8PsHBc7eOhY,30,"playing marimba, xylophone",train
xPSYf5C8y7A,110,playing drum kit,train
5qhMFBBOP24,79,playing didgeridoo,train
K6W466FqMkc,98,playing theremin,train
Q13xYOqMcUs,78,playing flute,train
vEpIu9jh3rw,5,"vehicle horn, car horn, honking",train
R4twSwnKF7s,40,people crowd,train
o5DnFmvJovs,90,helicopter,train
wXAMJo5FpRk,10,driving motorcycle,train
7w9D5SuoFOk,472,playing trombone,train
bD-err1_vFA,100,playing drum kit,train
NhMJn1zcwYs,30,"playing marimba, xylophone",train
SrlCdhXVIyQ,16,"motorboat, speedboat acceleration",train
oL_F_oz-x6U,400,police car (siren),train
ReZUlDwGaLY,80,"playing marimba, xylophone",train
nB8k3ToBHEA,7,driving buses,train
FV8MMevoDCA,0,driving motorcycle,train
PER3cw_X1LE,299,playing bass guitar,train
--xJurJrYQg,220,orchestra,train
d47Uuk1v17I,30,driving buses,train
V6pzcS8_WCI,320,orchestra,train
6sbknqKubTk,30,female singing,train
l5VQCqNTu4Y,328,playing harp,train
Qd2rCEAg6qE,30,playing harp,train
XKp4HCxVmaI,17,"vehicle horn, car horn, honking",train
AB8AIUcP_P0,180,people crowd,train
PrFDB15C-B0,560,"female speech, woman speaking",train
7ATnRhjZzh8,190,playing cello,train
Zk9vEJDmQTg,270,"race car, auto racing",train
UA8HFI79E-Y,200,"playing marimba, xylophone",train
e9Oq2bmztEs,0,fireworks banging,train
2P34p5B4LFE,55,playing squash,train
AOBlJVL5KfA,10,"pigeon, dove cooing",train
QNETaTCQv00,110,playing bass guitar,train
PwpFBNNi1VM,30,"motorboat, speedboat acceleration",train
aziT6xSxyrU,360,orchestra,train
fYPCNKn0pLI,40,playing flute,train
V9_q-4lBI9s,129,"female speech, woman speaking",train
bPS5lKWBJZk,10,playing glockenspiel,train
HBCBTYMw93s,350,playing cello,train
_qstoPwd8oQ,2,frog croaking,train
YykE1gUnv4w,30,playing accordion,train
yGeEc0tEX78,160,playing tabla,train
ti4GWmr02jA,446,"engine accelerating, revving, vroom",train
h7JKP8IEheE,120,playing drum kit,train
